Equip,Level Requirement,Grade,Stat,Value,Weight,Cube
Ring,120,Epic,INT %,6,5,Black
Ring,120,Epic,LUK %,6,5,Black
Ring,120,Epic,Max HP %,6,5,Black
Ring,120,Epic,Max MP %,6,5,Black
Ring,120,Epic,DEF %,6,3,Black
Ring,120,Epic,All Stats %,3,2,Black
Ring,120,Unique,STR %,9,5,Black
Ring,120,Unique,DEX %,9,5,Black
Ring,120,Unique,INT %,9,5,Black
Ring,120,Unique,LUK %,9,5,Black
Ring,120,Unique,Max HP %,9,6,Black
Ring,120,Unique,Max MP %,9,6,Black
Ring,120,Unique,DEF %,9,4,Black
Ring,120,Unique,All Stats %,6,4,Black
Ring,120,Unique,HP Recovery % (on items and skills),30,4,Black
Ring,120,Legendary,STR %,12,4,Black
Ring,120,Legendary,DEX %,12,4,Black
Ring,120,Legendary,INT %,12,4,Black
Ring,120,Legendary,LUK %,12,4,Black
Ring,120,Legendary,Max HP %,12,4,Black
Ring,120,Legendary,Max MP %,12,4,Black
Ring,120,Legendary,DEF %,12,4,Black
Ring,120,Legendary,All Stats %,9,3,Black
Ring,120,Legendary,All Skill MP Cost %,15,3,Black
Ring,120,Legendary,All Skill MP Cost %,30,3,Black
Ring,120,Legendary,Meso Obtained %,20,3,Black
Ring,120,Legendary,Item Drop Rate %,20,3,Black
Pendant,120,Normal,STR,6,1,Black
Pendant,120,Normal,DEX,6,1,Black
Pendant,120,Normal,INT,6,1,Black
Pendant,120,Normal,LUK,6,1,Black
Pendant,120,Normal,Max HP,60,1,Black
Pendant,120,Normal,Max MP,60,1,Black
Pendant,120,Normal,DEF,60,1,Black
Pendant,120,Rare,STR,12,3,Black
Pendant,120,Rare,DEX,12,3,Black
Pendant,120,Rare,INT,12,3,Black
Pendant,120,Rare,LUK,12,3,Black
Pendant,120,Rare,Max HP,120,3,Black
Pendant,120,Rare,Max MP,120,3,Black
Pendant,120,Rare,DEF,120,2,Black
Pendant,120,Rare,STR %,3,3,Black
Pendant,120,Rare,DEX %,3,3,Black
Pendant,120,Rare,INT %,3,3,Black
Pendant,120,Rare,LUK %,3,3,Black
Pendant,120,Rare,Max HP %,3,2,Black
Pendant,120,Rare,Max MP %,3,2,Black
Pendant,120,Rare,DEF %,3,2,Black
Pendant,120,Rare,All Stats,5,2,Black
Pendant,120,Epic,STR %,6,5,Black
Pendant,120,Epic,DEX %,6,5,Black
Pendant,120,Epic,INT %,6,5,Black
Pendant,120,Epic,LUK %,6,5,Black
Pendant,120,Epic,Max HP %,6,5,Black
Pendant,120,Epic,Max MP %,6,5,Black
Pendant,120,Epic,DEF %,6,3,Black
Pendant,120,Epic,All Stats %,3,2,Black
Pendant,120,Unique,STR %,9,5,Black
Pendant,120,Unique,DEX %,9,5,Black
Pendant,120,Unique,INT %,9,5,Black
Pendant,120,Unique,LUK %,9,5,Black
Pendant,120,Unique,Max HP %,9,6,Black
Pendant,120,Unique,Max MP %,9,6,Black
Pendant,120,Unique,DEF %,9,4,Black
Pendant,120,Unique,All Stats %,6,4,Black
Pendant,120,Unique,HP Recovery % (on items and skills),30,4,Black
Pendant,120,Legendary,STR %,12,4,Black
Pendant,120,Legendary,DEX %,12,4,Black
Pendant,120,Legendary,INT %,12,4,Black
Pendant,120,Legendary,LUK %,12,4,Black
Pendant,120,Legendary,Max HP %,12,4,Black
Pendant,120,Legendary,Max MP %,12,4,Black
Pendant,120,Legendary,DEF %,12,4,Black
Pendant,120,Legendary,All Stats %,9,3,Black
Pendant,120,Legendary,All Skill MP Cost %,15,3,Black
Pendant,120,Legendary,All Skill MP Cost %,30,3,Black
Pendant,120,Legendary,Meso Obtained %,20,3,Black
Pendant,120,Legendary,Item Drop Rate %,20,3,Black
Heart,100,Normal,STR,6,1,Black
Heart,100,Normal,DEX,6,1,Black
Heart,100,Normal,INT,6,1,Black
Heart,100,Normal,LUK,6,1,Black
Heart,100,Normal,Max HP,50,1,Black
Heart,100,Normal,Max MP,50,1,Black
Heart,100,Normal,DEF,50,1,Black
Heart,100,Rare,STR,12,3,Black
Heart,100,Rare,DEX,12,3,Black
Heart,100,Rare,INT,12,3,Black
Heart,100,Rare,LUK,12,3,Black
Heart,100,Rare,Max HP,100,3,Black
Heart,100,Rare,Max MP,100,3,Black
Heart,100,Rare,DEF,100,2,Black
Heart,100,Rare,STR %,3,3,Black
Heart,100,Rare,DEX %,3,3,Black
Heart,100,Rare,INT %,3,3,Black
Heart,100,Rare,LUK %,3,3,Black
Heart,100,Rare,Max HP %,3,2,Black
Heart,100,Rare,Max MP %,3,2,Black
Heart,100,Rare,DEF %,3,2,Black
Heart,100,Rare,All Stats,5,2,Black
Heart,100,Epic,STR %,6,5,Black
Heart,100,Epic,DEX %,6,5,Black
Heart,100,Epic,INT %,6,5,Black
Heart,100,Epic,LUK %,6,5,Black
Heart,100,Epic,Max HP %,6,5,Black
Heart,100,Epic,Max MP %,6,5,Black
Heart,100,Epic,DEF %,6,3,Black
Heart,100,Epic,All Stats %,3,2,Black
Heart,100,Unique,STR %,9,5,Black
Heart,100,Unique,DEX %,9,5,Black
Heart,100,Unique,INT %,9,5,Black
Heart,100,Unique,LUK %,9,5,Black
Heart,100,Unique,Max HP %,9,6,Black
Heart,100,Unique,Max MP %,9,6,Black
Heart,100,Unique,DEF %,9,4,Black
Heart,100,Unique,All Stats %,6,4,Black
Heart,100,Unique,HP Recovery % (on items and skills),30,4,Black
Heart,100,Legendary,STR %,12,4,Black
Heart,100,Legendary,DEX %,12,4,Black
Heart,100,Legendary,INT %,12,4,Black
Heart,100,Legendary,LUK %,12,4,Black
Heart,100,Legendary,Max HP %,12,4,Black
Heart,100,Legendary,Max MP %,12,4,Black
Heart,100,Legendary,DEF %,12,4,Black
Heart,100,Legendary,All Stats %,9,3,Black
Weapon,120,Normal,STR,6,2,Additional
Weapon,120,Normal,DEX,6,2,Additional
Weapon,120,Normal,INT,6,2,Additional
Weapon,120,Normal,LUK,6,2,Additional
Weapon,120,Normal,Max HP,60,3,Additional
Weapon,120,Normal,Max MP,60,3,Additional
Weapon,120,Normal,Speed,4,3,Additional
Weapon,120,Normal,Jump,4,3,Additional
Weapon,120,Normal,DEF,60,3,Additional
Weapon,120,Normal,Attack,6,2,Additional
Weapon,120,Normal,Magic Attack,6,2,Additional
Weapon,120,Rare,Max HP,100,3,Additional
Weapon,120,Rare,Max MP,100,3,Additional
Weapon,120,Rare,Speed,6,3,Additional
Weapon,120,Rare,Jump,6,3,Additional
Weapon,120,Rare,DEF,100,3,Additional
Weapon,120,Rare,STR,12,3,Additional
Weapon,120,Rare,DEX,12,3,Additional
Weapon,120,Rare,INT,12,3,Additional
Weapon,120,Rare,LUK,12,3,Additional
Weapon,120,Rare,Attack,12,2,Additional
Weapon,120,Rare,Magic Attack,12,2,Additional
Weapon,120,Rare,Max HP %,2,2,Additional
Weapon,120,Rare,Max MP %,2,2,Additional
Weapon,120,Rare,STR %,3,2,Additional
Weapon,120,Rare,DEX %,3,2,Additional
Weapon,120,Rare,INT %,3,2,Additional
Weapon,120,Rare,LUK %,3,2,Additional
Weapon,120,Rare,ATT %,3,1,Additional
Weapon,120,Rare,Magic ATT %,3,1,Additional
Weapon,120,Rare,Critical Rate %,4,2,Additional
Weapon,120,Rare,Damage %,3,1,Additional
Weapon,120,Rare,All Stats,5,3,Additional
Weapon,120,Epic,Max HP %,5,3,Additional
Weapon,120,Epic,Max MP %,5,3,Additional
Weapon,120,Epic,ATT %,6,2,Additional
Weapon,120,Epic,Magic ATT %,6,2,Additional
Weapon,120,Epic,Critical Rate %,6,1,Additional
Weapon,120,Epic,STR %,6,3,Additional
Weapon,120,Epic,DEX %,6,3,Additional
Weapon,120,Epic,INT %,6,3,Additional
Weapon,120,Epic,LUK %,6,3,Additional
Weapon,120,Epic,Damage %,6,1,Additional
Weapon,120,Epic,All Stats %,3,2,Additional
Weapon,120,Epic,3% chance of recovering 53 HP on attack,1,3,Additional
Weapon,120,Epic,3% chance of recovering 53 MP on attack,1,3,Additional
Weapon,120,Epic,Ignore Enemy DEF %,3,2,Additional
Weapon,120,Unique,Max HP %,7,3,Additional
Weapon,120,Unique,Max MP %,7,3,Additional
Weapon,120,Unique,ATT %,9,2,Additional
Weapon,120,Unique,Magic ATT %,9,2,Additional
Weapon,120,Unique,Critical Rate %,9,2,Additional
Weapon,120,Unique,STR %,9,3,Additional
Weapon,120,Unique,DEX %,9,3,Additional
Weapon,120,Unique,INT %,9,3,Additional
Weapon,120,Unique,LUK %,9,3,Additional
Weapon,120,Unique,Damage %,9,1,Additional
Weapon,120,Unique,All Stats %,6,2,Additional
Weapon,120,Unique,STR per 10 character levels,1,2,Additional
Weapon,120,Unique,DEX per 10 character levels,1,2,Additional
Weapon,120,Unique,INT per 10 character levels,1,2,Additional
Weapon,120,Unique,LUK per 10 character levels,1,2,Additional
Weapon,120,Unique,15% chance of recovering 95 HP on attack,1,3,Additional
Weapon,120,Unique,15% chance of recovering 95 MP on attack,1,3,Additional
Weapon,120,Unique,Ignore Enemy DEF %,4,1,Additional
Weapon,120,Unique,Boss Damage %,12,1,Additional
Weapon,120,Legendary,Max HP %,10,3,Additional
Weapon,120,Legendary,Max MP %,10,3,Additional
Weapon,120,Legendary,ATT %,12,2,Additional
Weapon,120,Legendary,Magic ATT %,12,2,Additional
Weapon,120,Legendary,Critical Rate %,12,2,Additional
Weapon,120,Legendary,STR %,12,3,Additional
Weapon,120,Legendary,DEX %,12,3,Additional
Weapon,120,Legendary,INT %,12,3,Additional
Weapon,120,Legendary,LUK %,12,3,Additional
Weapon,120,Legendary,Damage %,12,1,Additional
Weapon,120,Legendary,All Stats %,9,2,Additional
Weapon,120,Legendary,STR per 10 character levels,2,2,Additional
Weapon,120,Legendary,DEX per 10 character levels,2,2,Additional
Weapon,120,Legendary,INT per 10 character levels,2,2,Additional
Weapon,120,Legendary,LUK per 10 character levels,2,2,Additional
Weapon,120,Legendary,ATT per 10 character levels,1,1,Additional
Weapon,120,Legendary,Magic ATT per 10 character levels,1,1,Additional
Weapon,120,Legendary,Status Resistance,5,1,Additional
Weapon,120,Legendary,Ignore Enemy DEF %,5,1,Additional
Weapon,120,Legendary,Boss Damage %,18,1,Additional
Emblem,100,Normal,STR,6,2,Additional
Emblem,100,Normal,DEX,6,2,Additional
Emblem,100,Normal,INT,6,2,Additional
Emblem,100,Normal,LUK,6,2,Additional
Emblem,100,Normal,Max HP,50,3,Additional
Emblem,100,Normal,Max MP,50,3,Additional
Emblem,100,Normal,Speed,3,3,Additional
Emblem,100,Normal,Jump,3,3,Additional
Emblem,100,Normal,DEF,50,3,Additional
Emblem,100,Normal,Attack,6,2,Additional
Emblem,100,Normal,Magic Attack,6,2,Additional
Emblem,100,Rare,Max HP,100,3,Additional
Emblem,100,Rare,Max MP,100,3,Additional
Emblem,100,Rare,Speed,5,3,Additional
Emblem,100,Rare,Jump,5,3,Additional
Emblem,100,Rare,DEF,100,3,Additional
Emblem,100,Rare,STR,12,3,Additional
Emblem,100,Rare,DEX,12,3,Additional
Emblem,100,Rare,INT,12,3,Additional
Emblem,100,Rare,LUK,12,3,Additional
Emblem,100,Rare,Attack,12,2,Additional
Emblem,100,Rare,Magic Attack,12,2,Additional
Emblem,100,Rare,Max HP %,2,2,Additional
Emblem,100,Rare,Max MP %,2,2,Additional
Emblem,100,Rare,STR %,3,2,Additional
Emblem,100,Rare,DEX %,3,2,Additional
Emblem,100,Rare,INT %,3,2,Additional
Emblem,100,Rare,LUK %,3,2,Additional
Emblem,100,Rare,ATT %,3,1,Additional
Emblem,100,Rare,Magic ATT %,3,1,Additional
Emblem,100,Rare,Critical Rate %,3,2,Additional
Emblem,100,Rare,Damage %,3,1,Additional
Emblem,100,Rare,All Stats,5,3,Additional
Emblem,100,Epic,Max HP %,5,3,Additional
Emblem,100,Epic,Max MP %,5,3,Additional
Emblem,100,Epic,ATT %,6,2,Additional
Emblem,100,Epic,Magic ATT %,6,2,Additional
Emblem,100,Epic,Critical Rate %,6,1,Additional
Emblem,100,Epic,STR %,6,3,Additional
Emblem,100,Epic,DEX %,6,3,Additional
Emblem,100,Epic,INT %,6,3,Additional
Emblem,100,Epic,LUK %,6,3,Additional
Emblem,100,Epic,Damage %,6,1,Additional
Emblem,100,Epic,All Stats %,3,2,Additional
Emblem,100,Epic,3% chance of recovering 47 HP on attack,1,3,Additional
Emblem,100,Epic,3% chance of recovering 47 MP on attack,1,3,Additional
Emblem,100,Epic,Ignore Enemy DEF %,3,2,Additional
Emblem,100,Unique,Max HP %,7,3,Additional
Emblem,100,Unique,Max MP %,7,3,Additional
Emblem,100,Unique,ATT %,9,2,Additional
Emblem,100,Unique,Magic ATT %,9,2,Additional
Emblem,100,Unique,Critical Rate %,9,2,Additional
Emblem,100,Unique,STR %,9,3,Additional
Emblem,100,Unique,DEX %,9,3,Additional
Emblem,100,Unique,INT %,9,3,Additional
Emblem,100,Unique,LUK %,9,3,Additional
Emblem,100,Unique,Damage %,9,1,Additional
Emblem,100,Unique,All Stats %,6,2,Additional
Emblem,100,Unique,STR per 10 character levels,1,2,Additional
Emblem,100,Unique,DEX per 10 character levels,1,2,Additional
Emblem,100,Unique,INT per 10 character levels,1,2,Additional
Emblem,100,Unique,LUK per 10 character levels,1,2,Additional
Emblem,100,Unique,15% chance of recovering 85 HP on attack,1,3,Additional
Emblem,100,Unique,15% chance of recovering 85 MP on attack,1,3,Additional
Emblem,100,Unique,Ignore Enemy DEF %,4,1,Additional
Emblem,100,Legendary,Max HP %,10,3,Additional
Emblem,100,Legendary,Max MP %,10,3,Additional
Emblem,100,Legendary,ATT %,12,2,Additional
Emblem,100,Legendary,Magic ATT %,12,2,Additional
Emblem,100,Legendary,Critical Rate %,12,2,Additional
Emblem,100,Legendary,STR %,12,3,Additional
Emblem,100,Legendary,DEX %,12,3,Additional
Emblem,100,Legendary,INT %,12,3,Additional
Emblem,100,Legendary,LUK %,12,3,Additional
Emblem,100,Legendary,Damage %,12,1,Additional
Emblem,100,Legendary,All Stats %,9,2,Additional
Emblem,100,Legendary,STR per 10 character levels,2,2,Additional
Emblem,100,Legendary,DEX per 10 character levels,2,2,Additional
Emblem,100,Legendary,INT per 10 character levels,2,2,Additional
Emblem,100,Legendary,LUK per 10 character levels,2,2,Additional
Emblem,100,Legendary,ATT per 10 character levels,1,1,Additional
Emblem,100,Legendary,Magic ATT per 10 character levels,1,1,Additional
Emblem,100,Legendary,Status Resistance,5,1,Additional
Emblem,100,Legendary,Ignore Enemy DEF %,5,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Normal,STR,6,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Normal,DEX,6,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Normal,INT,6,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Normal,LUK,6,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Normal,Max HP,50,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Normal,Max MP,50,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Normal,Speed,3,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Normal,Jump,3,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Normal,DEF,50,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Normal,Attack,6,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Normal,Magic Attack,6,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,Max HP,100,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,Max MP,100,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,Speed,5,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,Jump,5,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,DEF,100,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,STR,12,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,DEX,12,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,INT,12,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,LUK,12,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,Attack,12,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,Magic Attack,12,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,Max HP %,2,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,Max MP %,2,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,STR %,3,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,DEX %,3,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,INT %,3,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,LUK %,3,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,ATT %,3,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,Magic ATT %,3,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,Critical Rate %,3,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,Damage %,3,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Rare,All Stats,5,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Epic,Max HP %,5,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Epic,Max MP %,5,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Epic,ATT %,6,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Epic,Magic ATT %,6,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Epic,Critical Rate %,6,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Epic,STR %,6,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Epic,DEX %,6,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Epic,INT %,6,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Epic,LUK %,6,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Epic,Damage %,6,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Epic,All Stats %,3,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Epic,3% chance of recovering 47 HP on attack,1,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Epic,3% chance of recovering 47 MP on attack,1,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Epic,Ignore Enemy DEF %,3,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,Max HP %,7,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,Max MP %,7,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,ATT %,9,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,Magic ATT %,9,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,Critical Rate %,9,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,STR %,9,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,DEX %,9,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,INT %,9,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,LUK %,9,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,Damage %,9,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,All Stats %,6,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,STR per 10 character levels,1,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,DEX per 10 character levels,1,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,INT per 10 character levels,1,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,LUK per 10 character levels,1,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,15% chance of recovering 85 HP on attack,1,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,15% chance of recovering 85 MP on attack,1,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,Ignore Enemy DEF %,4,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Unique,Boss Damage %,12,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,Max HP %,10,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,Max MP %,10,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,ATT %,12,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,Magic ATT %,12,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,Critical Rate %,12,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,Critical Damage %,1,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,Critical Damage %,1,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,STR %,12,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,DEX %,12,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,INT %,12,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,LUK %,12,3,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,Damage %,12,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,All Stats %,9,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,STR per 10 character levels,2,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,DEX per 10 character levels,2,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,INT per 10 character levels,2,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,LUK per 10 character levels,2,2,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,ATT per 10 character levels,1,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,Magic ATT per 10 character levels,1,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,Status Resistance,5,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,Ignore Enemy DEF %,5,1,Additional
Secondary (except Force Shield/Soul Ring/Shield),100,Legendary,Boss Damage %,18,1,Additional
Force Shield/Soul Ring,100,Normal,STR,6,2,Additional
Force Shield/Soul Ring,100,Normal,DEX,6,2,Additional
Force Shield/Soul Ring,100,Normal,INT,6,2,Additional
Force Shield/Soul Ring,100,Normal,LUK,6,2,Additional
Force Shield/Soul Ring,100,Normal,Max HP,50,3,Additional
Force Shield/Soul Ring,100,Normal,Max MP,50,3,Additional
Force Shield/Soul Ring,100,Normal,Speed,3,3,Additional
Force Shield/Soul Ring,100,Normal,Jump,3,3,Additional
Force Shield/Soul Ring,100,Normal,DEF,50,3,Additional
Force Shield/Soul Ring,100,Normal,Attack,6,2,Additional
Force Shield/Soul Ring,100,Normal,Magic Attack,6,2,Additional
Force Shield/Soul Ring,100,Rare,Max HP,100,3,Additional
Force Shield/Soul Ring,100,Rare,Max MP,100,3,Additional
Force Shield/Soul Ring,100,Rare,Speed,5,3,Additional
Force Shield/Soul Ring,100,Rare,Jump,5,3,Additional
Force Shield/Soul Ring,100,Rare,DEF,100,3,Additional
Force Shield/Soul Ring,100,Rare,STR,12,3,Additional
Force Shield/Soul Ring,100,Rare,DEX,12,3,Additional
Force Shield/Soul Ring,100,Rare,INT,12,3,Additional
Force Shield/Soul Ring,100,Rare,LUK,12,3,Additional
Force Shield/Soul Ring,100,Rare,Attack,12,2,Additional
Force Shield/Soul Ring,100,Rare,Magic Attack,12,2,Additional
Force Shield/Soul Ring,100,Rare,Max HP %,2,2,Additional
Force Shield/Soul Ring,100,Rare,Max MP %,2,2,Additional
Force Shield/Soul Ring,100,Rare,STR %,3,2,Additional
Force Shield/Soul Ring,100,Rare,DEX %,3,2,Additional
Force Shield/Soul Ring,100,Rare,INT %,3,2,Additional
Force Shield/Soul Ring,100,Rare,LUK %,3,2,Additional
Force Shield/Soul Ring,100,Rare,ATT %,3,1,Additional
Force Shield/Soul Ring,100,Rare,Magic ATT %,3,1,Additional
Force Shield/Soul Ring,100,Rare,Critical Rate %,3,2,Additional
Force Shield/Soul Ring,100,Rare,Damage %,3,1,Additional
Force Shield/Soul Ring,100,Rare,All Stats,5,3,Additional
Force Shield/Soul Ring,100,Epic,Max HP %,5,3,Additional
Force Shield/Soul Ring,100,Epic,Max MP %,5,3,Additional
Force Shield/Soul Ring,100,Epic,ATT %,6,2,Additional
Force Shield/Soul Ring,100,Epic,Magic ATT %,6,2,Additional
Force Shield/Soul Ring,100,Epic,Critical Rate %,6,1,Additional
Force Shield/Soul Ring,100,Epic,STR %,6,3,Additional
Force Shield/Soul Ring,100,Epic,DEX %,6,3,Additional
Force Shield/Soul Ring,100,Epic,INT %,6,3,Additional
Force Shield/Soul Ring,100,Epic,LUK %,6,3,Additional
Force Shield/Soul Ring,100,Epic,Damage %,6,1,Additional
Force Shield/Soul Ring,100,Epic,All Stats %,3,2,Additional
Force Shield/Soul Ring,100,Epic,3% chance of recovering 47 HP on attack,1,3,Additional
Force Shield/Soul Ring,100,Epic,3% chance of recovering 47 MP on attack,1,3,Additional
Force Shield/Soul Ring,100,Epic,Ignore Enemy DEF %,3,2,Additional
Force Shield/Soul Ring,100,Unique,Max HP %,7,3,Additional
Force Shield/Soul Ring,100,Unique,Max MP %,7,3,Additional
Force Shield/Soul Ring,100,Unique,ATT %,9,2,Additional
Force Shield/Soul Ring,100,Unique,Magic ATT %,9,2,Additional
Force Shield/Soul Ring,100,Unique,Critical Rate %,9,2,Additional
Force Shield/Soul Ring,100,Unique,STR %,9,3,Additional
Force Shield/Soul Ring,100,Unique,DEX %,9,3,Additional
Force Shield/Soul Ring,100,Unique,INT %,9,3,Additional
Force Shield/Soul Ring,100,Unique,LUK %,9,3,Additional
Force Shield/Soul Ring,100,Unique,Damage %,9,1,Additional
Force Shield/Soul Ring,100,Unique,All Stats %,6,2,Additional
Force Shield/Soul Ring,100,Unique,STR per 10 character levels,1,2,Additional
Force Shield/Soul Ring,100,Unique,DEX per 10 character levels,1,2,Additional
Force Shield/Soul Ring,100,Unique,INT per 10 character levels,1,2,Additional
Force Shield/Soul Ring,100,Unique,LUK per 10 character levels,1,2,Additional
Force Shield/Soul Ring,100,Unique,15% chance of recovering 85 HP on attack,1,3,Additional
Force Shield/Soul Ring,100,Unique,15% chance of recovering 85 MP on attack,1,3,Additional
Force Shield/Soul Ring,100,Unique,Ignore Enemy DEF %,4,1,Additional
Force Shield/Soul Ring,100,Unique,Boss Damage %,12,1,Additional
Force Shield/Soul Ring,100,Legendary,Max HP %,10,3,Additional
Force Shield/Soul Ring,100,Legendary,Max MP %,10,3,Additional
Force Shield/Soul Ring,100,Legendary,ATT %,12,2,Additional
Force Shield/Soul Ring,100,Legendary,Magic ATT %,12,2,Additional
Force Shield/Soul Ring,100,Legendary,Critical Rate %,12,2,Additional
Force Shield/Soul Ring,100,Legendary,Critical Damage %,1,1,Additional
Force Shield/Soul Ring,100,Legendary,Critical Damage %,1,1,Additional
Force Shield/Soul Ring,100,Legendary,STR %,12,3,Additional
Force Shield/Soul Ring,100,Legendary,DEX %,12,3,Additional
Force Shield/Soul Ring,100,Legendary,INT %,12,3,Additional
Force Shield/Soul Ring,100,Legendary,LUK %,12,3,Additional
Force Shield/Soul Ring,100,Legendary,Damage %,12,1,Additional
Force Shield/Soul Ring,100,Legendary,All Stats %,9,2,Additional
Force Shield/Soul Ring,100,Legendary,STR per 10 character levels,2,2,Additional
Force Shield/Soul Ring,100,Legendary,DEX per 10 character levels,2,2,Additional
Force Shield/Soul Ring,100,Legendary,INT per 10 character levels,2,2,Additional
